year,term,value,source,corpus,smoothing,case_sensitive,query_group
1992,artificial limb,5.125701374453229e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1993,artificial limb,4.860578473042665e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1994,artificial limb,4.131083897185306e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1995,artificial limb,4.507347250992666e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1996,artificial limb,3.81522189396577e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1997,artificial limb,4.411518255906244e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1998,artificial limb,3.51392798192407e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1999,artificial limb,4.0964719148078865e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2000,artificial limb,4.573645431132922e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2001,artificial limb,3.484419386357018e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2002,artificial limb,3.6481879961414165e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2003,artificial limb,3.6383130952444276e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2004,artificial limb,3.4429068263008844e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2005,artificial limb,3.958543570714568e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2006,artificial limb,3.4728731002076074e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2007,artificial limb,3.2453752629724164e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2008,artificial limb,4.10777497017456e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2009,artificial limb,3.8458435436261595e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2010,artificial limb,2.963438006098329e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2011,artificial limb,3.6526187439239743e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2012,artificial limb,3.612393603691366e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2013,artificial limb,3.895875966275497e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2014,artificial limb,3.158210283571439e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2015,artificial limb,3.2931518900713996e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2016,artificial limb,3.23284611303265e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2017,artificial limb,2.658367032060127e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2018,artificial limb,3.336248534380193e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2019,artificial limb,2.8394312179269576e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1800,artificial respiration,4.548195597919857e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1801,artificial respiration,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1802,artificial respiration,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1803,artificial respiration,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1804,artificial respiration,3.894029543261013e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1805,artificial respiration,5.1558446401145375e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1806,artificial respiration,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1807,artificial respiration,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1808,artificial respiration,6.27896312721532e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1809,artificial respiration,5.743765463250838e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1810,artificial respiration,2.000474907948302e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1811,artificial respiration,7.540318218701714e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1812,artificial respiration,4.4912173291500324e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1813,artificial respiration,2.281899891265482e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1814,artificial respiration,6.17924342805054e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1815,artificial respiration,2.6790128826448267e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1816,artificial respiration,2.4569146717112744e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1817,artificial respiration,7.794520939796712e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1818,artificial respiration,7.761106246562122e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1819,artificial respiration,4.766182470916647e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1820,artificial respiration,8.596762279822201e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1821,artificial respiration,3.616032140385528e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1822,artificial respiration,5.9030555998873524e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1823,artificial respiration,7.860490391919939e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1824,artificial respiration,5.900014654613983e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1825,artificial respiration,6.126135820849754e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1826,artificial respiration,1.4438810036487837e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1827,artificial respiration,1.344155222682275e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1828,artificial respiration,1.6466296015593684e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1829,artificial respiration,1.5071829739810028e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1830,artificial respiration,6.434727106707783e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1831,artificial respiration,1.2106585378646173e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1832,artificial respiration,8.353530567273282e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1833,artificial respiration,1.0838363379006566e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1834,artificial respiration,1.4220577682078073e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1835,artificial respiration,1.2366811941166844e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1836,artificial respiration,1.0463633270951789e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1837,artificial respiration,2.1495544122451804e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1838,artificial respiration,1.125520354694487e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1839,artificial respiration,2.8022126752347276e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1840,artificial respiration,9.943738393802803e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1841,artificial respiration,1.1419301992887654e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1842,artificial respiration,2.518990134259269e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1843,artificial respiration,1.2799091642090588e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1844,artificial respiration,1.890962941786256e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1845,artificial respiration,1.787295360600183e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1846,artificial respiration,1.161491982593077e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1847,artificial respiration,1.2207297506172665e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1848,artificial respiration,2.1802696892336826e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1849,artificial respiration,2.0682375256875218e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1850,artificial respiration,1.4307441997818415e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1851,artificial respiration,1.8634968904085447e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1852,artificial respiration,2.6852002865673796e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1853,artificial respiration,2.48880997144596e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1854,artificial respiration,2.1932418770020945e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1855,artificial respiration,1.8938969958970375e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1856,artificial respiration,3.4722731623304526e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1857,artificial respiration,4.755867006878134e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1858,artificial respiration,2.5779609069687126e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1859,artificial respiration,3.383392654932038e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1860,artificial respiration,3.54963272136688e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1861,artificial respiration,5.156625366709022e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1862,artificial respiration,3.6078612009049493e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1863,artificial respiration,2.4922950875305716e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1864,artificial respiration,3.3294819390405905e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1865,artificial respiration,3.65810025826363e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1866,artificial respiration,2.6957025323071093e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1867,artificial respiration,2.541291213020713e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1868,artificial respiration,3.0719541133095163e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1869,artificial respiration,4.4583937075515223e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1870,artificial respiration,4.0949747504015477e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1871,artificial respiration,3.559502381733637e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1872,artificial respiration,4.460098090852682e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1873,artificial respiration,6.336123625771961e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1874,artificial respiration,5.47306040488138e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1875,artificial respiration,5.877805642207079e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1876,artificial respiration,6.85030625113825e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1877,artificial respiration,4.386632799224799e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1878,artificial respiration,5.207990341205004e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1879,artificial respiration,4.7223612398283876e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1880,artificial respiration,6.068074960841052e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1881,artificial respiration,5.755077943092601e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1882,artificial respiration,4.920757294968325e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1883,artificial respiration,5.250898684749927e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1884,artificial respiration,4.5593033171087427e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1885,artificial respiration,5.809694014757838e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1886,artificial respiration,4.0574326731768195e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1887,artificial respiration,4.905908888019894e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1888,artificial respiration,4.013697081362011e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1889,artificial respiration,5.366921045357742e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1890,artificial respiration,9.017490214535684e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1891,artificial respiration,5.903876814650211e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1892,artificial respiration,5.596125526308171e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1893,artificial respiration,7.365011222004725e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1894,artificial respiration,5.525121427041313e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1895,artificial respiration,6.250302319460443e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1896,artificial respiration,5.176754497709934e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1897,artificial respiration,5.784511324657959e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1898,artificial respiration,6.391893250523584e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1899,artificial respiration,4.2382971487953114e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1900,artificial respiration,4.637308617105873e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1901,artificial respiration,4.437985381272602e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1902,artificial respiration,4.2776874309424784e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1903,artificial respiration,5.446333544156801e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1904,artificial respiration,4.425343882452637e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1905,artificial respiration,4.211768445117059e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1906,artificial respiration,4.604653796036473e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1907,artificial respiration,4.210401738369285e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1908,artificial respiration,4.720368629307359e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1909,artificial respiration,4.951923670559744e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1910,artificial respiration,5.212165817419789e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1911,artificial respiration,4.599702467800171e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1912,artificial respiration,5.047110471778637e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1913,artificial respiration,6.523734459307207e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1914,artificial respiration,5.330868040331893e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1915,artificial respiration,4.7199370278860897e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1916,artificial respiration,4.206318733740444e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1917,artificial respiration,4.3684644396302375e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1918,artificial respiration,4.373727162665375e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1919,artificial respiration,3.9004345619986225e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1920,artificial respiration,4.1511974391283957e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1921,artificial respiration,3.839187323606552e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1922,artificial respiration,4.3721771225690986e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1923,artificial respiration,4.6207106629836403e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1924,artificial respiration,4.4287473664750276e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1925,artificial respiration,4.430416761791456e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1926,artificial respiration,3.988965278367562e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1927,artificial respiration,4.0192766095903387e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1928,artificial respiration,4.109182480394047e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1929,artificial respiration,4.140051043932669e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1930,artificial respiration,3.6231150475629637e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1931,artificial respiration,3.8856190069658236e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1932,artificial respiration,3.8053330786436135e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1933,artificial respiration,4.5289080108368296e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1934,artificial respiration,4.1932160779745153e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1935,artificial respiration,4.953407277685784e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1936,artificial respiration,4.0622997277139916e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1937,artificial respiration,4.812565370382327e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1938,artificial respiration,5.069891386155767e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1939,artificial respiration,5.21941090549094e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1940,artificial respiration,4.9878696853356e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1941,artificial respiration,4.7180967730625634e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1942,artificial respiration,5.637644881345549e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1943,artificial respiration,5.766216148866965e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1944,artificial respiration,6.927187815586322e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1945,artificial respiration,5.887873180815406e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1946,artificial respiration,4.382216160156438e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1947,artificial respiration,4.2831021979800044e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1948,artificial respiration,5.002775038259744e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1949,artificial respiration,4.5589040795213087e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1950,artificial respiration,4.866575768688874e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1951,artificial respiration,6.192753880807089e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1952,artificial respiration,6.816662550188091e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1953,artificial respiration,6.326004163975663e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1954,artificial respiration,5.775292045151481e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1955,artificial respiration,6.135158586925704e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1956,artificial respiration,6.012733544044635e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1957,artificial respiration,5.350022604933002e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1958,artificial respiration,5.944565169418992e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1959,artificial respiration,5.960018936157496e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1960,artificial respiration,5.386615948496654e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1961,artificial respiration,4.994358563381596e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1962,artificial respiration,4.740496535315941e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1963,artificial respiration,4.657793301887647e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1964,artificial respiration,4.2233062936408716e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1965,artificial respiration,4.1098215630697155e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1966,artificial respiration,3.9635240886570777e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1967,artificial respiration,2.96469911176267e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1968,artificial respiration,3.018128338916348e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1969,artificial respiration,3.165138676153312e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1970,artificial respiration,3.217273525091269e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1971,artificial respiration,2.7507639412116536e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1972,artificial respiration,2.622003006588769e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1973,artificial respiration,2.6477061935981094e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1974,artificial respiration,2.4768579501288635e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1975,artificial respiration,2.3530819266009972e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1976,artificial respiration,2.174886892872263e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1977,artificial respiration,2.3050038220132074e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1978,artificial respiration,3.275503242111677e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1979,artificial respiration,2.1902559537920196e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1980,artificial respiration,2.4483665555380396e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1981,artificial respiration,1.8180520796468036e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1982,artificial respiration,1.9114151948718128e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1983,artificial respiration,1.637537665466482e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1984,artificial respiration,2.962119682869968e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1985,artificial respiration,5.808787273409166e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1986,artificial respiration,1.7542876661058582e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1987,artificial respiration,1.4878209726038039e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1988,artificial respiration,1.5466044610626395e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1989,artificial respiration,1.7914447913644493e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1990,artificial respiration,1.650276710424281e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1991,artificial respiration,2.3167238527577183e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1992,artificial respiration,1.2222826484276084e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1993,artificial respiration,1.3427687961531376e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1994,artificial respiration,1.0956947882334589e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1995,artificial respiration,1.3990805802777118e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1996,artificial respiration,1.4496000350083804e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1997,artificial respiration,1.5115181373204223e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1998,artificial respiration,1.335764286888863e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
1999,artificial respiration,1.4886494290392016e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
2000,artificial respiration,2.0144646084574447e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
2001,artificial respiration,1.2016190176211694e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
2002,artificial respiration,1.1188077708723654e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
2003,artificial respiration,1.299521883435517e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
2004,artificial respiration,1.288643611818685e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
2005,artificial respiration,1.4742322917982165e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
2006,artificial respiration,1.1796744203707021e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
2007,artificial respiration,9.403036260735576e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2008,artificial respiration,8.973248633026287e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2009,artificial respiration,8.801258433166481e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2010,artificial respiration,8.860430344981296e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2011,artificial respiration,8.760425329601418e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2012,artificial respiration,1.0862267487213306e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
2013,artificial respiration,1.0921110693562497e-7,Google Books Ngram Viewer,en,0,false,priority_phrase
2014,artificial respiration,7.024576414993433e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2015,artificial respiration,6.99384845592732e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2016,artificial respiration,5.719305024021182e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2017,artificial respiration,5.069140879276901e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2018,artificial respiration,9.046731055603607e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
2019,artificial respiration,9.049789162496324e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1800,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1801,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1802,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1803,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1804,artificial selection,3.894029543261013e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1805,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1806,artificial selection,2.111817831718099e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1807,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1808,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1809,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1810,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1811,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1812,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1813,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1814,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1815,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1816,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1817,artificial selection,1.6584087436655182e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1818,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1819,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1820,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1821,artificial selection,3.2873019861767716e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1822,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1823,artificial selection,2.4186124214509164e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1824,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1825,artificial selection,2.1879056344431547e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1826,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1827,artificial selection,4.556458321758328e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1828,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1829,artificial selection,2.200267079643936e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1830,artificial selection,9.062995909303595e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1831,artificial selection,9.842752168864877e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1832,artificial selection,1.2284603334578037e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1833,artificial selection,1.6298290717031705e-8,Google Books Ngram Viewer,en,0,false,priority_phrase
1834,artificial selection,8.079873436983576e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1835,artificial selection,1.463528076506293e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1836,artificial selection,1.463445253868656e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1837,artificial selection,7.704495930127564e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1838,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1839,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1840,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1841,artificial selection,6.639129246366338e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1842,artificial selection,6.475552871698653e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1843,artificial selection,6.464187518595566e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1844,artificial selection,5.712879058705767e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1845,artificial selection,5.034634931178061e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1846,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1847,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1848,artificial selection,2.732167603269886e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1849,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1850,artificial selection,4.75330275140351e-10,Google Books Ngram Viewer,en,0,false,priority_phrase
1851,artificial selection,2.7007201752748955e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1852,artificial selection,1.2705995144912663e-9,Google Books Ngram Viewer,en,0,false,priority_phrase
1853,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
1854,artificial selection,0,Google Books Ngram Viewer,en,0,false,priority_phrase
