year,term,value,source,corpus,smoothing,case_sensitive,query_group
1851,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1852,artificial behaviour,4.235331807489473e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1853,artificial behaviour,7.951469482847529e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1854,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1855,artificial behaviour,4.0993441974279676e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1856,artificial behaviour,1.2371519364506867e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1857,artificial behaviour,4.2387407472865846e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1858,artificial behaviour,4.2400671862452555e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1859,artificial behaviour,4.047120416572625e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1860,artificial behaviour,7.683187974727446e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1861,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1862,artificial behaviour,9.569923742347441e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1863,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1864,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1865,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1866,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1867,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1868,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1869,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1870,artificial behaviour,3.0673968920424954e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1871,artificial behaviour,3.4828789852170416e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1872,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1873,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1874,artificial behaviour,3.0490587832332494e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1875,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1876,artificial behaviour,2.853105529609934e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1877,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1878,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1879,artificial behaviour,2.728111625494023e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1880,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1881,artificial behaviour,2.5947149984162365e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1882,artificial behaviour,2.3875582066956724e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1883,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1884,artificial behaviour,2.1762784629952847e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1885,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1886,artificial behaviour,2.2591496728896487e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1887,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1888,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1889,artificial behaviour,5.701403515967485e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1890,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1891,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1892,artificial behaviour,3.676823567833054e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1893,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1894,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1895,artificial behaviour,3.19708565177379e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1896,artificial behaviour,1.5943192599454648e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1897,artificial behaviour,1.5425363764087763e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1898,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1899,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1900,artificial behaviour,2.719031666487126e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1901,artificial behaviour,1.2995564346862665e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1902,artificial behaviour,1.3009998633961573e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1903,artificial behaviour,1.267768529045199e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1904,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1905,artificial behaviour,1.2109742375532306e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1906,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1907,artificial behaviour,1.1820330825251801e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1908,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1909,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1910,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1911,artificial behaviour,1.908194297017829e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1912,artificial behaviour,3.010204863151955e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1913,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1914,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1915,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1916,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1917,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1918,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1919,artificial behaviour,1.0029402308653346e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1920,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1921,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1922,artificial behaviour,9.4635868586046e-11,Google Books Ngram Viewer,en,0,false,suspicion_negative
1923,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1924,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1925,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1926,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1927,artificial behaviour,1.2525012971220661e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1928,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1929,artificial behaviour,1.146510941740786e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1930,artificial behaviour,1.1593968146650369e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1931,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1932,artificial behaviour,1.2188766662646344e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1933,artificial behaviour,1.3678369548131286e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1934,artificial behaviour,1.304672064827983e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1935,artificial behaviour,1.2315781727778585e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1936,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1937,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1938,artificial behaviour,2.292512429891147e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1939,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1940,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1941,artificial behaviour,1.1319809672949432e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1942,artificial behaviour,2.427403555937957e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1943,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1944,artificial behaviour,5.279868764418438e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1945,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1946,artificial behaviour,3.156458150410657e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1947,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1948,artificial behaviour,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1949,artificial behaviour,1.751740280608871e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1950,artificial behaviour,8.515443211676299e-11,Google Books Ngram Viewer,en,0,false,suspicion_negative
1951,artificial behaviour,8.770363602028652e-11,Google Books Ngram Viewer,en,0,false,suspicion_negative
1952,artificial behaviour,8.744916596414853e-11,Google Books Ngram Viewer,en,0,false,suspicion_negative
1953,artificial behaviour,2.480786132075252e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1954,artificial behaviour,1.7203730107162585e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1955,artificial behaviour,8.090674658012276e-11,Google Books Ngram Viewer,en,0,false,suspicion_negative
1956,artificial behaviour,4.688900379079541e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1957,artificial behaviour,2.2460212856234563e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1958,artificial behaviour,3.048885935386103e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1959,artificial behaviour,4.915189921739227e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1960,artificial behaviour,2.645036134563128e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1961,artificial behaviour,1.262796117673659e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1962,artificial behaviour,6.21949158841062e-11,Google Books Ngram Viewer,en,0,false,suspicion_negative
1963,artificial behaviour,1.20621346244576e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1964,artificial behaviour,1.4769387102209208e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1965,artificial behaviour,3.5072722504025933e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1966,artificial behaviour,2.7296997995307493e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1967,artificial behaviour,1.8125326239903927e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1968,artificial behaviour,2.355612371829352e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1969,artificial behaviour,1.2133941074132792e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1970,artificial behaviour,2.3929144082890375e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1971,artificial behaviour,1.7762144532973423e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1972,artificial behaviour,3.6099168099212875e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1973,artificial behaviour,3.506895607241489e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1974,artificial behaviour,5.330397234715178e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1975,artificial behaviour,9.79250791566244e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1976,artificial behaviour,3.8396491541803357e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1977,artificial behaviour,3.811723714441939e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1978,artificial behaviour,2.1081275614065476e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1979,artificial behaviour,4.501553851898876e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1980,artificial behaviour,1.6135982827680806e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1981,artificial behaviour,7.461955497944928e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1982,artificial behaviour,3.792490488319089e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1983,artificial behaviour,1.5590648216878833e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1984,artificial behaviour,1.013903752622447e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1985,artificial behaviour,2.5315031321193615e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1986,artificial behaviour,3.5553021637824145e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1987,artificial behaviour,2.0381109300249278e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1988,artificial behaviour,3.987378378866868e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1989,artificial behaviour,5.17894671592245e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1990,artificial behaviour,2.755819739075349e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1991,artificial behaviour,5.094754618184538e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1992,artificial behaviour,4.985209467456286e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1993,artificial behaviour,2.715407065867481e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1994,artificial behaviour,2.735817128396434e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1995,artificial behaviour,2.704408363918276e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1996,artificial behaviour,5.529307012253071e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1997,artificial behaviour,3.742539333995154e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1998,artificial behaviour,3.3016772649219206e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1999,artificial behaviour,2.8026034271100286e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2000,artificial behaviour,7.16731896055478e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2001,artificial behaviour,3.217801580746027e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2002,artificial behaviour,4.5095033263109485e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2003,artificial behaviour,4.3520492765125596e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2004,artificial behaviour,7.11712050405211e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2005,artificial behaviour,6.504649041616517e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2006,artificial behaviour,7.80937092770273e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2007,artificial behaviour,4.0510925863879166e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2008,artificial behaviour,3.812320181761919e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2009,artificial behaviour,8.033093600035013e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2010,artificial behaviour,8.46696546208392e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2011,artificial behaviour,5.371498246198314e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2012,artificial behaviour,7.167447746425637e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2013,artificial behaviour,9.493560555740022e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2014,artificial behaviour,7.325745565722741e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2015,artificial behaviour,6.558197040984481e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2016,artificial behaviour,1.079114186897101e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
2017,artificial behaviour,9.556220953443884e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2018,artificial behaviour,6.634585103526547e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
2019,artificial behaviour,4.3094233737051013e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1800,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1801,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1802,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1803,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1804,artificial behavior,5.841044092846914e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1805,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1806,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1807,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1808,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1809,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1810,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1811,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1812,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1813,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1814,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1815,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1816,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1817,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1818,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1819,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1820,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1821,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1822,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1823,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1824,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1825,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1826,artificial behavior,2.3865802667444314e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1827,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1828,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1829,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1830,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1831,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1832,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1833,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1834,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1835,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1836,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1837,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1838,artificial behavior,2.281460131925428e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1839,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1840,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1841,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1842,artificial behavior,6.475552871698653e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1843,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1844,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1845,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1846,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1847,artificial behavior,5.044337725301773e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1848,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1849,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1850,artificial behavior,4.75330275140351e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1851,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1852,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1853,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1854,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1855,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1856,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1857,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1858,artificial behavior,4.2400671862452555e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1859,artificial behavior,1.61884816662905e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1860,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1861,artificial behavior,4.507539619336143e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1862,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1863,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1864,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1865,artificial behavior,4.2536049682517785e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1866,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1867,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1868,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1869,artificial behavior,3.532800163519312e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1870,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1871,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1872,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1873,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1874,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1875,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1876,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1877,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1878,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1879,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1880,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1881,artificial behavior,2.5947149984162365e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1882,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1883,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1884,artificial behavior,4.3525569259905694e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1885,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1886,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1887,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1888,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1889,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1890,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1891,artificial behavior,1.8880322305570019e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1892,artificial behavior,1.838411783916527e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1893,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1894,artificial behavior,1.7418415321213132e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1895,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1896,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1897,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1898,artificial behavior,1.5022075250392675e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1899,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1900,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1901,artificial behavior,5.198225738745066e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1902,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1903,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1904,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1905,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1906,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1907,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1908,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1909,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1910,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1911,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1912,artificial behavior,1.0034016673099444e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1913,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1914,artificial behavior,9.473730133713332e-11,Google Books Ngram Viewer,en,0,false,suspicion_negative
1915,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1916,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1917,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1918,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1919,artificial behavior,1.0029402308653346e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1920,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1921,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1922,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1923,artificial behavior,7.444753702401385e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1924,artificial behavior,1.324782367140287e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1925,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1926,artificial behavior,1.2304025853726586e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1927,artificial behavior,1.2525012971220661e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1928,artificial behavior,1.1831795265759837e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1929,artificial behavior,2.293021883481572e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1930,artificial behavior,1.1593968146650369e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1931,artificial behavior,2.2299104229794864e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1932,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1933,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1934,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
1935,artificial behavior,2.463156345555717e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1936,artificial behavior,2.0480461770944203e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1937,artificial behavior,3.4367284018621547e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1938,artificial behavior,2.292512429891147e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1939,artificial behavior,1.1020715451337537e-9,Google Books Ngram Viewer,en,0,false,suspicion_negative
1940,artificial behavior,3.37931571614547e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1941,artificial behavior,1.1319809672949432e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1942,artificial behavior,2.427403555937957e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1943,artificial behavior,3.850132990201871e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1944,artificial behavior,2.639934382209219e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1945,artificial behavior,2.535144594251193e-10,Google Books Ngram Viewer,en,0,false,suspicion_negative
1946,artificial behavior,0,Google Books Ngram Viewer,en,0,false,suspicion_negative
