year,term,value,source,corpus,smoothing,case_sensitive,query_group
1931,artificial sweetener,8.919641691917946e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1932,artificial sweetener,9.751013330117075e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1933,artificial sweetener,5.471347819252514e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1934,artificial sweetener,1.082877794378323e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1935,artificial sweetener,2.463156345555717e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1936,artificial sweetener,1.0240230885472101e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1937,artificial sweetener,4.582304535816206e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1938,artificial sweetener,5.731281005338928e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1939,artificial sweetener,9.918644031103874e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1940,artificial sweetener,2.590808678704093e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1941,artificial sweetener,2.377160003563805e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1942,artificial sweetener,3.0342544865558096e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1943,artificial sweetener,4.876835255074319e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1944,artificial sweetener,3.959901573313829e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1945,artificial sweetener,8.873006218657054e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1946,artificial sweetener,1.4730137942731147e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1947,artificial sweetener,1.773949376282502e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1948,artificial sweetener,2.354025481487998e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1949,artificial sweetener,7.88283126273992e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1950,artificial sweetener,1.047399533077309e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1951,artificial sweetener,5.3499219082597804e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1952,artificial sweetener,5.596746635583294e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1953,artificial sweetener,7.77312966770971e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1954,artificial sweetener,1.2300666957232309e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1955,artificial sweetener,1.5129561270477154e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1956,artificial sweetener,6.877053856935156e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1957,artificial sweetener,1.1379841180492178e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1958,artificial sweetener,9.832656633346204e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1959,artificial sweetener,1.1656021647876713e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1960,artificial sweetener,1.322518111690485e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1961,artificial sweetener,1.2185982278811736e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1962,artificial sweetener,9.39143252054464e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1963,artificial sweetener,1.869630897322061e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1964,artificial sweetener,1.6837102073674615e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1965,artificial sweetener,1.8307962035279957e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1966,artificial sweetener,2.7365241295207454e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1967,artificial sweetener,4.1144491758071666e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1968,artificial sweetener,2.367390464219632e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1969,artificial sweetener,5.7696888489111586e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1970,artificial sweetener,4.2713522829807005e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1971,artificial sweetener,2.5163036959652274e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1972,artificial sweetener,5.3787762799295535e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1973,artificial sweetener,5.435688021915297e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1974,artificial sweetener,3.334459686143987e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1975,artificial sweetener,8.11050035048888e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1976,artificial sweetener,4.0919687915863534e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1977,artificial sweetener,9.088238042687102e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1978,artificial sweetener,6.529925064557851e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1979,artificial sweetener,4.701622766112301e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1980,artificial sweetener,5.518506340784768e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1981,artificial sweetener,4.956870292005533e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1982,artificial sweetener,5.0385944694308904e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1983,artificial sweetener,4.770738143422548e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1984,artificial sweetener,4.4459680492714426e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1985,artificial sweetener,6.227497628685796e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1986,artificial sweetener,6.06940890879315e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1987,artificial sweetener,5.3704223623718406e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1988,artificial sweetener,5.218481535784747e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1989,artificial sweetener,4.811712572827531e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1990,artificial sweetener,4.5700676853943634e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1991,artificial sweetener,4.103593276294504e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1992,artificial sweetener,3.725310820934524e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1993,artificial sweetener,4.4170622603978416e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1994,artificial sweetener,4.213158377730508e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1995,artificial sweetener,4.1287302243731006e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1996,artificial sweetener,4.902652217531056e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1997,artificial sweetener,4.041942591737069e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1998,artificial sweetener,4.551598098423426e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1999,artificial sweetener,4.0450907234923505e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2000,artificial sweetener,3.4851087460374686e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2001,artificial sweetener,4.6244406415318906e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2002,artificial sweetener,4.464408032145428e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2003,artificial sweetener,4.317232793482617e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2004,artificial sweetener,6.178549938340439e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2005,artificial sweetener,5.682275716623053e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2006,artificial sweetener,5.112841083843023e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2007,artificial sweetener,6.21617649576578e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2008,artificial sweetener,6.452351854896454e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2009,artificial sweetener,7.229784609874557e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2010,artificial sweetener,8.018714470203747e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2011,artificial sweetener,6.621592449351787e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2012,artificial sweetener,6.20700988385181e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2013,artificial sweetener,5.379684220319092e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2014,artificial sweetener,7.578077008962847e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2015,artificial sweetener,7.087537390315646e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2016,artificial sweetener,5.431541028055875e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2017,artificial sweetener,4.469705246201716e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2018,artificial sweetener,5.364536087570926e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2019,artificial sweetener,5.1425788197279054e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1800,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1801,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1802,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1803,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1804,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1805,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1806,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1807,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1808,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1809,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1810,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1811,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1812,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1813,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1814,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1815,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1816,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1817,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1818,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1819,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1820,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1821,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1822,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1823,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1824,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1825,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1826,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1827,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1828,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1829,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1830,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1831,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1832,artificial sweeteners,1.8426905001867055e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1833,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1834,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1835,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1836,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1837,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1838,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1839,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1840,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1841,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1842,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1843,artificial sweeteners,6.464187518595566e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1844,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1845,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1846,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1847,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1848,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1849,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1850,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1851,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1852,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1853,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1854,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1855,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1856,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1857,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1858,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1859,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1860,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1861,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1862,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1863,artificial sweeteners,9.42266598080721e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1864,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1865,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1866,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1867,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1868,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1869,artificial sweeteners,1.0598399935446423e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1870,artificial sweeteners,6.134793784084991e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1871,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1872,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1873,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1874,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1875,artificial sweeteners,1.2348331246414546e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1876,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1877,artificial sweeteners,2.959941181046588e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1878,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1879,artificial sweeteners,2.728111625494023e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1880,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1881,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1882,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1883,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1884,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1885,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1886,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1887,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1888,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1889,artificial sweeteners,1.9004678386558282e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1890,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1891,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1892,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1893,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1894,artificial sweeteners,1.7418415737546766e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1895,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1896,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1897,artificial sweeteners,0,Google Books Ngram Viewer,en,0,false,consumer_packaging
1898,artificial sweeteners,3.004415050078535e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1899,artificial sweeteners,1.6953188575197231e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1900,artificial sweeteners,2.58308008316277e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1901,artificial sweeteners,4.678403109359408e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1902,artificial sweeteners,1.1708998770565415e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1903,artificial sweeteners,2.9158677000706845e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1904,artificial sweeteners,4.131155417752552e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1905,artificial sweeteners,1.2109742236754428e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1906,artificial sweeteners,1.610018784958811e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1907,artificial sweeteners,4.018912536096764e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1908,artificial sweeteners,1.5738308989377003e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1909,artificial sweeteners,1.2680128058661921e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1910,artificial sweeteners,5.0734232925897516e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1911,artificial sweeteners,4.770485742544572e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1912,artificial sweeteners,4.214286905557252e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1913,artificial sweeteners,4.201296699424262e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1914,artificial sweeteners,5.021077026379217e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1915,artificial sweeteners,2.3913551139287392e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1916,artificial sweeteners,3.3658469969499727e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1917,artificial sweeteners,2.575511859337354e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1918,artificial sweeteners,2.1508370084966089e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1919,artificial sweeteners,1.3038222723693593e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1920,artificial sweeteners,5.078796494473181e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1921,artificial sweeteners,5.25523377592485e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1922,artificial sweeteners,7.665505175058485e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1923,artificial sweeteners,2.8538223728613588e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1924,artificial sweeteners,5.034173022888666e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1925,artificial sweeteners,5.945981318422611e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1926,artificial sweeteners,3.199046749724488e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1927,artificial sweeteners,5.010005105221538e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1928,artificial sweeteners,1.1831795265759837e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1929,artificial sweeteners,1.2611620470170948e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1930,artificial sweeteners,1.5304038217256455e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1931,artificial sweeteners,5.463280661199832e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1932,artificial sweeteners,1.4017081273465237e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1933,artificial sweeteners,9.5748586836919e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1934,artificial sweeteners,1.578653208156311e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1935,artificial sweeteners,1.724209441889002e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1936,artificial sweeteners,3.4816785010605145e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1937,artificial sweeteners,2.1765946267571223e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1938,artificial sweeteners,9.170049719564588e-10,Google Books Ngram Viewer,en,0,false,consumer_packaging
1939,artificial sweeteners,1.4326930544705796e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1940,artificial sweeteners,3.6046033519143705e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1941,artificial sweeteners,6.339093416851682e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1942,artificial sweeteners,3.1556245116970416e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1943,artificial sweeteners,5.2618485818500815e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1944,artificial sweeteners,4.487888394244521e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1945,artificial sweeteners,1.8379798349954513e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1946,artificial sweeteners,4.945117669519217e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1947,artificial sweeteners,4.631978856028951e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1948,artificial sweeteners,7.156237574745816e-9,Google Books Ngram Viewer,en,0,false,consumer_packaging
1949,artificial sweeteners,1.1649073317077097e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1950,artificial sweeteners,2.4779939877817014e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1951,artificial sweeteners,1.8417763425482292e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1952,artificial sweeteners,1.3029925971519418e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1953,artificial sweeteners,2.6627102966969574e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1954,artificial sweeteners,2.60636509041845e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1955,artificial sweeteners,4.3446924502532625e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1956,artificial sweeteners,3.501045742204667e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1957,artificial sweeteners,2.987208436167066e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1958,artificial sweeteners,2.46197525699543e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1959,artificial sweeteners,2.9350705199604477e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1960,artificial sweeteners,2.4202080339819076e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1961,artificial sweeteners,2.2035791857888398e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1962,artificial sweeteners,2.1332856148248425e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1963,artificial sweeteners,4.131281183816782e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1964,artificial sweeteners,4.142813103680254e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1965,artificial sweeteners,4.201712155982307e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1966,artificial sweeteners,7.377013699905177e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1967,artificial sweeteners,7.479717778480222e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1968,artificial sweeteners,7.343621638566944e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1969,artificial sweeteners,1.1672851096822257e-7,Google Books Ngram Viewer,en,0,false,consumer_packaging
1970,artificial sweeteners,6.939452128901236e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1971,artificial sweeteners,7.94559912448145e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1972,artificial sweeteners,9.439932709826016e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1973,artificial sweeteners,5.131757088716604e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1974,artificial sweeteners,4.8565844235071154e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1975,artificial sweeteners,5.414680639970193e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1976,artificial sweeteners,6.209261019241019e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1977,artificial sweeteners,8.195205615513235e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1978,artificial sweeteners,7.172904141483638e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1979,artificial sweeteners,8.968095602246429e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1980,artificial sweeteners,1.0187184297516527e-7,Google Books Ngram Viewer,en,0,false,consumer_packaging
1981,artificial sweeteners,9.663232236611918e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1982,artificial sweeteners,8.056333288680717e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1983,artificial sweeteners,7.38477009265548e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1984,artificial sweeteners,8.111229928345343e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1985,artificial sweeteners,1.0769014602979299e-7,Google Books Ngram Viewer,en,0,false,consumer_packaging
1986,artificial sweeteners,9.858344850871559e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1987,artificial sweeteners,8.784258254124211e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1988,artificial sweeteners,1.0068130640306094e-7,Google Books Ngram Viewer,en,0,false,consumer_packaging
1989,artificial sweeteners,9.034908110550077e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1990,artificial sweeteners,8.9380422133023e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1991,artificial sweeteners,7.197498730349139e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1992,artificial sweeteners,6.770820748513984e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1993,artificial sweeteners,6.734209545555814e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1994,artificial sweeteners,5.78169365716974e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1995,artificial sweeteners,7.369512688981672e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1996,artificial sweeteners,7.206530305836623e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1997,artificial sweeteners,6.811421693342368e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1998,artificial sweeteners,7.084456399297778e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
1999,artificial sweeteners,8.132220541412494e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2000,artificial sweeteners,6.584974343581962e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2001,artificial sweeteners,7.667561563451386e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2002,artificial sweeteners,8.531980055792587e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2003,artificial sweeteners,8.012122698630719e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2004,artificial sweeteners,8.963123532268469e-8,Google Books Ngram Viewer,en,0,false,consumer_packaging
2005,artificial sweeteners,1.0007866935168863e-7,Google Books Ngram Viewer,en,0,false,consumer_packaging
